,Slinks,Lpgbt Id,link variable,Total lpGBT of Slinks,total rate,lpGBT Rates,FPGA,Event-Buffer,Total lpGBT of FPGA,Total Rate of FPGA
1174,260,1499,single,6.0,450.0569,27.4566,7.0,29.0,55.0,5404.5602
1175,261,1012,single,4.0,484.0841,83.2995,21.0,29.0,53.0,5461.821340000041
1176,261,833,single,4.0,484.0841,95.8434,21.0,29.0,53.0,5461.821340000041
1177,262,837,single,5.0,452.6983,100.04249999999999,23.0,29.0,54.0,5426.7255399999995
1178,262,1430,single,5.0,452.6983,23.9433,23.0,29.0,54.0,5426.7255399999995
1179,262,1437,single,5.0,452.6983,23.6596,23.0,29.0,54.0,5426.7255399999995
1180,263,1122,single,5.0,467.3743,76.1951,1.0,30.0,52.0,5514.00286
1181,263,1464,single,5.0,467.3743,27.9834,1.0,30.0,52.0,5514.00286
1182,263,1168,single,5.0,467.3743,48.343,1.0,30.0,52.0,5514.00286
1183,264,1197,single,5.0,454.1035,66.9826,5.0,30.0,54.0,5478.26285
1184,264,1275,single,5.0,454.1035,48.2792,5.0,30.0,54.0,5478.26285
1185,264,1451,single,5.0,454.1035,23.4424,5.0,30.0,54.0,5478.26285
1186,265,1039,single,4.0,471.09169999999267,94.4503,19.0,30.0,56.0,5518.365479999992
1187,265,1175,single,4.0,471.09169999999267,57.8488,19.0,30.0,56.0,5518.365479999992
1188,266,1023,single,4.0,466.2922,98.408,20.0,29.0,52.0,5486.72167
1189,266,1109,single,4.0,466.2922,48.6225,20.0,29.0,52.0,5486.72167
1190,267,619,single,4.0,455.43529998485803,72.4602,26.0,30.0,55.0,5483.606559984858
1191,267,627,single,4.0,455.43529998485803,56.1604,26.0,30.0,55.0,5483.606559984858
1192,268,870,single,5.0,476.38098,70.6238,28.0,30.0,53.0,5515.57309999985
1193,268,1435,single,5.0,476.38098,23.949,28.0,30.0,53.0,5515.57309999985
1194,268,1070,single,5.0,476.38098,54.992979999999996,28.0,30.0,53.0,5515.57309999985
1195,269,767,single,4.0,471.81109999999995,79.36529999999999,8.0,29.0,54.0,5497.622760000032
1196,269,1242,single,4.0,471.81109999999995,59.7102,8.0,29.0,54.0,5497.622760000032
1197,270,1298,single,4.0,454.62019999999995,97.32469999999999,6.0,30.0,56.0,5454.78527
1198,270,1412,single,4.0,454.62019999999995,24.4118,6.0,30.0,56.0,5454.78527
1199,271,495,single,3.0,438.85519999999997,99.44380000000001,17.0,30.0,55.0,5520.83635
1200,272,993,single,4.0,454.79049999999995,87.72030000000001,9.0,30.0,55.0,5494.77359
1201,272,1503,single,4.0,454.79049999999995,27.4491,9.0,30.0,55.0,5494.77359
1202,273,415,single,4.0,454.3817,53.5499,26.0,30.0,55.0,5483.606559984858
1203,273,1235,single,4.0,454.3817,60.2745,26.0,30.0,55.0,5483.606559984858
1204,274,828,single,4.0,474.77702,85.80092,23.0,29.0,54.0,5426.7255399999995
1205,274,1131,single,4.0,474.77702,48.390100000000004,23.0,29.0,54.0,5426.7255399999995
1206,275,1378,single,6.0,446.6079000000001,12.189,19.0,30.0,56.0,5518.365479999992
1207,275,1360,single,6.0,446.6079000000001,12.5927,19.0,30.0,56.0,5518.365479999992
1208,275,558,single,6.0,446.6079000000001,46.4352,19.0,30.0,56.0,5518.365479999992
1209,275,1156,single,6.0,446.6079000000001,32.588,19.0,30.0,56.0,5518.365479999992
1210,276,795,single,3.0,441.28139999999996,97.9267,15.0,30.0,52.0,5495.1467600000005
1211,277,1053,single,3.0,441.7523,94.57489999999999,8.0,29.0,54.0,5497.622760000032
1212,278,1447,single,5.0,473.99908,23.6367,24.0,30.0,54.0,5496.985009999927
1213,278,1113,single,5.0,473.99908,56.98537999999999,24.0,30.0,54.0,5496.985009999927
1214,278,603,single,5.0,473.99908,45.708,24.0,30.0,54.0,5496.985009999927
1215,279,827,single,3.0,455.4314,100.0233,5.0,30.0,54.0,5478.26285
1216,280,1409,single,5.0,446.9931,19.8945,22.0,29.0,53.0,5538.50017
1217,280,1269,single,5.0,446.9931,43.9495,22.0,29.0,53.0,5538.50017
1218,280,1475,single,5.0,446.9931,27.7128,22.0,29.0,53.0,5538.50017
1219,281,1054,single,3.0,450.033,94.5233,14.0,30.0,53.0,5495.4187
1220,282,1137,single,4.0,439.18809,56.01799,7.0,29.0,55.0,5404.5602
1221,282,1491,single,4.0,439.18809,27.6226,7.0,29.0,55.0,5404.5602
1222,283,463,single,4.0,456.66074,58.8946,28.0,30.0,53.0,5515.57309999985
1223,283,1135,single,4.0,456.66074,39.952239999999996,28.0,30.0,53.0,5515.57309999985
1224,284,652,single,4.0,468.5436,54.7242,16.0,29.0,52.0,5474.8988500000005
1225,284,588,single,4.0,468.5436,55.6755,16.0,29.0,52.0,5474.8988500000005
1226,285,1026,single,3.0,455.15866,89.37556,1.0,30.0,52.0,5514.00286
1227,286,1072,single,4.0,453.7976,43.7312,11.0,30.0,54.0,5484.05472
1228,286,1074,single,4.0,453.7976,43.7532,11.0,30.0,54.0,5484.05472
1229,287,1323,single,4.0,484.31629,49.6576,4.0,30.0,54.0,5445.847860015299
1230,287,1079,single,4.0,484.31629,59.924290000000006,4.0,30.0,54.0,5445.847860015299
1231,288,1055,single,3.0,472.504,97.3963,25.0,30.0,51.0,5532.28901
1232,289,1076,single,3.0,455.3273,77.3915,1.0,30.0,52.0,5514.00286
1233,290,1482,single,4.0,445.77143,27.7122,10.0,30.0,57.0,5477.65644
1234,290,1181,single,4.0,445.77143,39.66483,10.0,30.0,57.0,5477.65644
1235,291,919,single,4.0,472.79496,43.027460000000005,3.0,30.0,55.0,5546.324860000001
1236,291,655,single,4.0,472.79496,49.8219,3.0,30.0,55.0,5546.324860000001
1237,292,1332,single,4.0,448.91729999999995,48.3818,12.0,29.0,53.0,5546.6627499999995
1238,292,1390,single,4.0,448.91729999999995,20.3816,12.0,29.0,53.0,5546.6627499999995
1239,293,310,single,3.0,469.4799,88.5648,21.0,29.0,53.0,5461.821340000041
1240,294,601,single,4.0,439.55940000000004,45.683,20.0,29.0,52.0,5486.72167
1241,294,1347,single,4.0,439.55940000000004,12.8894,20.0,29.0,52.0,5486.72167
1242,295,1386,single,4.0,448.7106,12.2023,7.0,29.0,55.0,5404.5602
1243,295,1042,single,4.0,448.7106,55.3518,7.0,29.0,55.0,5404.5602
1244,296,1348,single,5.0,438.4634,12.9106,4.0,30.0,54.0,5445.847860015299
1245,296,1398,single,5.0,438.4634,20.377,4.0,30.0,54.0,5445.847860015299
1246,296,1429,single,5.0,438.4634,23.9338,4.0,30.0,54.0,5445.847860015299
1247,297,697,single,4.0,455.6612,44.2708,13.0,29.0,54.0,5466.72564
1248,297,1495,single,4.0,455.6612,27.6265,13.0,29.0,54.0,5466.72564
1249,298,1346,single,4.0,444.68280000000004,12.8947,18.0,30.0,55.0,5461.46678
1250,298,539,single,4.0,444.68280000000004,47.5008,18.0,30.0,55.0,5461.46678
1251,299,1484,single,4.0,453.53220000000005,27.6262,18.0,30.0,55.0,5461.46678
1252,299,1270,single,4.0,453.53220000000005,41.59,18.0,30.0,55.0,5461.46678
1253,300,1316,single,4.0,455.29150000000004,47.2042,22.0,29.0,53.0,5538.50017
1254,300,1448,single,4.0,455.29150000000004,23.4409,22.0,29.0,53.0,5538.50017
1255,301,1442,single,4.0,453.28779999999995,23.648000000000003,24.0,30.0,54.0,5496.985009999927
1256,301,960,single,4.0,453.28779999999995,42.761700000000005,24.0,30.0,54.0,5496.985009999927
1257,302,1362,single,5.0,447.2261,12.5774,15.0,30.0,52.0,5495.1467600000005
1258,302,1472,single,5.0,447.2261,27.713,15.0,30.0,52.0,5495.1467600000005
1259,302,1405,single,5.0,447.2261,19.8996,15.0,30.0,52.0,5495.1467600000005
1260,303,1417,single,4.0,455.80429999999996,24.4014,5.0,30.0,54.0,5478.26285
1261,303,851,single,4.0,455.80429999999996,40.9091,5.0,30.0,54.0,5478.26285
1262,304,1469,single,4.0,468.92800000000005,27.9763,11.0,30.0,54.0,5484.05472
1263,304,505,single,4.0,468.92800000000005,50.0934,11.0,30.0,54.0,5484.05472
1264,305,1001,single,4.0,453.1462,28.677100000000003,6.0,30.0,56.0,5454.78527
1265,305,1460,single,4.0,453.1462,27.9901,6.0,30.0,56.0,5454.78527
1266,306,1500,single,5.0,449.5264000000001,27.4533,13.0,29.0,54.0,5466.72564
1267,306,1353,single,5.0,449.5264000000001,12.5776,13.0,29.0,54.0,5466.72564
1268,306,1342,single,5.0,449.5264000000001,12.9065,13.0,29.0,54.0,5466.72564
1269,307,1483,single,4.0,454.6662,27.7104,19.0,30.0,56.0,5518.365479999992
1270,307,1467,single,4.0,454.6662,27.9811,19.0,30.0,56.0,5518.365479999992
1271,308,1463,single,4.0,447.3399,27.9914,9.0,30.0,55.0,5494.77359
1272,308,1406,single,4.0,447.3399,19.918,9.0,30.0,55.0,5494.77359
1273,309,1078,single,3.0,454.7471,47.807900000000004,26.0,30.0,55.0,5483.606559984858
1274,310,1166,single,3.0,469.62510000000003,62.3605,14.0,30.0,53.0,5495.4187
1275,311,1260,single,3.0,485.52211,74.65511,12.0,29.0,53.0,5546.6627499999995
1276,312,809,single,3.0,463.62840000000006,52.74040000000001,16.0,29.0,52.0,5474.8988500000005
1277,313,1149,single,3.0,476.72749999999996,62.6294,28.0,30.0,53.0,5515.57309999985
1278,314,849,single,3.0,455.2486,41.0039,8.0,29.0,54.0,5497.622760000032
1279,315,1035,single,3.0,454.74149000000006,40.11649,25.0,30.0,51.0,5532.28901
1280,316,753,single,3.0,467.6259,52.7709,20.0,29.0,52.0,5486.72167
1281,317,1354,single,4.0,447.93010000000004,12.5755,21.0,29.0,53.0,5461.821340000041
1282,317,1367,single,4.0,447.93010000000004,12.3806,21.0,29.0,53.0,5461.821340000041
1283,318,687,single,3.0,470.5621,47.28980000000001,2.0,30.0,54.0,5502.079069999999
1284,319,888,single,3.0,475.3081,50.90339999999999,3.0,30.0,55.0,5546.324860000001
1285,320,1108,single,3.0,479.66459,54.90549,15.0,30.0,52.0,5495.1467600000005
1286,321,1408,single,3.0,450.29949999999997,19.8935,6.0,30.0,56.0,5454.78527
1287,322,1453,single,3.0,453.8537,23.4337,27.0,30.0,53.0,5471.04649
0,4,814,double,7.0,444.27553,200.6861,17.0,30.0,55.0,5520.83635
1,6,812,double,5.0,463.9566,201.0758,22.0,29.0,53.0,5538.50017
2,37,818,double,6.0,445.42415000000005,230.4247,3.0,30.0,55.0,5546.324860000001
3,38,816,double,6.0,476.28650000000005,230.55130000000003,26.0,30.0,55.0,5483.606559984858
4,41,234,double,5.0,440.70914000000005,249.5858,15.0,30.0,52.0,5495.1467600000005
5,42,232,double,6.0,476.06780000000003,249.59750000000003,8.0,29.0,54.0,5497.622760000032
6,43,264,double,5.0,459.58739999984914,253.1532,28.0,30.0,53.0,5515.57309999985
7,44,266,double,5.0,461.98130000000003,253.17130000000003,10.0,30.0,57.0,5477.65644
8,47,170,double,5.0,453.5671,270.58389999999997,5.0,30.0,54.0,5478.26285
9,48,168,double,5.0,448.89880000000005,270.6474,12.0,29.0,53.0,5546.6627499999995
10,49,354,double,6.0,454.47851,272.3783,11.0,30.0,54.0,5484.05472
11,50,352,double,7.0,447.71790000004034,272.5884,21.0,29.0,53.0,5461.821340000041
12,51,384,double,6.0,476.86906999999997,273.5334,17.0,30.0,55.0,5520.83635
13,52,382,double,5.0,455.40510000000006,273.63480000000004,2.0,30.0,54.0,5502.079069999999
14,66,856,double,6.0,438.10970000000003,150.7394,26.0,30.0,55.0,5483.606559984858
15,68,854,double,6.0,446.46777,150.71790000000001,18.0,30.0,55.0,5461.46678
16,89,824,double,6.0,475.23681999999997,154.4959,3.0,30.0,55.0,5546.324860000001
17,92,822,double,6.0,451.4116,154.5439,9.0,30.0,55.0,5494.77359
18,100,977,double,5.0,446.4552,153.937,25.0,30.0,51.0,5532.28901
19,132,894,double,5.0,462.9107,157.361,7.0,29.0,55.0,5404.5602
20,169,922,double,5.0,441.3202,169.7657,16.0,29.0,52.0,5474.8988500000005
21,170,920,double,5.0,470.8212,170.0694,15.0,30.0,52.0,5495.1467600000005
22,188,876,double,5.0,468.27639,178.1644,19.0,30.0,56.0,5518.365479999992
23,191,878,double,5.0,463.23839999999996,177.91719999999998,6.0,30.0,56.0,5454.78527
24,216,907,double,6.0,448.7032,186.1277,19.0,30.0,56.0,5518.365479999992
25,228,468,double,4.0,444.24882999999994,294.04319999999996,3.0,30.0,55.0,5546.324860000001
26,229,466,double,5.0,475.9102,294.31489999999997,6.0,30.0,56.0,5454.78527
27,230,846,double,6.0,454.6884,192.646,14.0,30.0,53.0,5495.4187
28,231,844,double,5.0,450.7397,193.053,22.0,29.0,53.0,5538.50017
29,245,892,double,5.0,460.4913999999999,195.29819999999998,3.0,30.0,55.0,5546.324860000001
30,249,498,double,4.0,442.6172,298.1227,18.0,30.0,55.0,5461.46678
31,250,496,double,4.0,485.80104000000006,298.4612,13.0,29.0,54.0,5466.72564
32,259,294,double,4.0,456.92455,302.39820000000003,6.0,30.0,56.0,5454.78527
33,260,292,double,6.0,450.0569,302.5807,7.0,29.0,55.0,5404.5602
34,261,324,double,4.0,484.0841,304.9412,21.0,29.0,53.0,5461.821340000041
35,262,322,double,5.0,452.6983,305.0529,23.0,29.0,54.0,5426.7255399999995
36,263,406,double,5.0,467.3743,314.8528,1.0,30.0,52.0,5514.00286
37,264,404,double,5.0,454.1035,315.3993,5.0,30.0,54.0,5478.26285
38,265,436,double,4.0,471.09169999999267,318.7926,19.0,30.0,56.0,5518.365479999992
39,266,434,double,4.0,466.2922,319.26169999999996,20.0,29.0,52.0,5486.72167
40,267,8,double,4.0,455.43529998485803,326.8147,26.0,30.0,55.0,5483.606559984858
41,268,10,double,5.0,476.38098,326.8152,28.0,30.0,53.0,5515.57309999985
42,269,230,double,4.0,471.81109999999995,332.7356,8.0,29.0,54.0,5497.622760000032
43,270,228,double,4.0,454.62019999999995,332.8837,6.0,30.0,56.0,5454.78527
44,271,262,double,3.0,438.85519999999997,339.41139999999996,17.0,30.0,55.0,5520.83635
45,272,260,double,4.0,454.79049999999995,339.62109999999996,9.0,30.0,55.0,5494.77359
46,273,38,double,4.0,454.3817,340.55730000000005,26.0,30.0,55.0,5483.606559984858
47,274,40,double,4.0,474.77702,340.586,23.0,29.0,54.0,5426.7255399999995
48,275,346,double,6.0,446.6079000000001,342.80300000000005,19.0,30.0,56.0,5518.365479999992
49,276,344,double,3.0,441.28139999999996,343.3547,15.0,30.0,52.0,5495.1467600000005
50,277,376,double,3.0,441.7523,347.1774,8.0,29.0,54.0,5497.622760000032
51,278,374,double,5.0,473.99908,347.669,24.0,30.0,54.0,5496.985009999927
52,279,290,double,3.0,455.4314,355.4081,5.0,30.0,54.0,5478.26285
53,280,2,double,5.0,446.9931,355.4363,22.0,29.0,53.0,5538.50017
54,281,288,double,3.0,450.033,355.5097,14.0,30.0,53.0,5495.4187
55,282,0,double,4.0,439.18809,355.5475,7.0,29.0,55.0,5404.5602
56,283,166,double,4.0,456.66074,357.8139,28.0,30.0,53.0,5515.57309999985
57,284,164,double,4.0,468.5436,358.14390000000003,16.0,29.0,52.0,5474.8988500000005
58,285,102,double,3.0,455.15866,365.7831,1.0,30.0,52.0,5514.00286
59,286,100,double,4.0,453.7976,366.3132,11.0,30.0,54.0,5484.05472
60,287,198,double,4.0,484.31629,374.7344,4.0,30.0,54.0,5445.847860015299
61,288,196,double,3.0,472.504,375.1077,25.0,30.0,51.0,5532.28901
62,289,286,double,3.0,455.3273,377.9358,1.0,30.0,52.0,5514.00286
63,290,284,double,4.0,445.77143,378.3944,10.0,30.0,57.0,5477.65644
64,291,6,double,4.0,472.79496,379.9456,3.0,30.0,55.0,5546.324860000001
65,292,4,double,4.0,448.91729999999995,380.15389999999996,12.0,29.0,53.0,5546.6627499999995
66,293,350,double,3.0,469.4799,380.9151,21.0,29.0,53.0,5461.821340000041
67,294,36,double,4.0,439.55940000000004,380.987,20.0,29.0,52.0,5486.72167
68,295,348,double,4.0,448.7106,381.1565,7.0,29.0,55.0,5404.5602
69,296,34,double,5.0,438.4634,381.24199999999996,4.0,30.0,54.0,5445.847860015299
70,297,316,double,4.0,455.6612,383.7639,13.0,29.0,54.0,5466.72564
71,298,314,double,4.0,444.68280000000004,384.2873,18.0,30.0,55.0,5461.46678
72,299,380,double,4.0,453.53220000000005,384.31600000000003,18.0,30.0,55.0,5461.46678
73,300,378,double,4.0,455.29150000000004,384.6464,22.0,29.0,53.0,5538.50017
74,301,222,double,4.0,453.28779999999995,386.87809999999996,24.0,30.0,54.0,5496.985009999927
75,302,220,double,5.0,447.2261,387.0361,15.0,30.0,52.0,5495.1467600000005
76,303,70,double,4.0,455.80429999999996,390.49379999999996,5.0,30.0,54.0,5478.26285
77,304,68,double,4.0,468.92800000000005,390.85830000000004,11.0,30.0,54.0,5484.05472
78,305,258,double,4.0,453.1462,396.479,6.0,30.0,56.0,5454.78527
79,306,256,double,5.0,449.5264000000001,396.58900000000006,13.0,29.0,54.0,5466.72564
80,307,134,double,4.0,454.6662,398.9747,19.0,30.0,56.0,5518.365479999992
81,308,132,double,4.0,447.3399,399.4305,9.0,30.0,55.0,5494.77359
82,309,32,double,3.0,454.7471,406.93919999999997,26.0,30.0,55.0,5483.606559984858
83,310,30,double,3.0,469.62510000000003,407.26460000000003,14.0,30.0,53.0,5495.4187
84,311,160,double,3.0,485.52211,410.867,12.0,29.0,53.0,5546.6627499999995
85,312,162,double,3.0,463.62840000000006,410.88800000000003,16.0,29.0,52.0,5474.8988500000005
86,313,226,double,3.0,476.72749999999996,414.0981,28.0,30.0,53.0,5515.57309999985
87,314,224,double,3.0,455.2486,414.2447,8.0,29.0,54.0,5497.622760000032
88,315,98,double,3.0,454.74149000000006,414.62500000000006,25.0,30.0,51.0,5532.28901
89,316,96,double,3.0,467.6259,414.855,20.0,29.0,52.0,5486.72167
90,317,320,double,4.0,447.93010000000004,422.97400000000005,21.0,29.0,53.0,5461.821340000041
91,318,318,double,3.0,470.5621,423.2723,2.0,30.0,54.0,5502.079069999999
92,319,254,double,3.0,475.3081,424.40470000000005,3.0,30.0,55.0,5546.324860000001
93,320,252,double,3.0,479.66459,424.7591,15.0,30.0,52.0,5495.1467600000005
94,321,190,double,3.0,450.29949999999997,430.40599999999995,6.0,30.0,56.0,5454.78527
95,322,188,double,3.0,453.8537,430.42,27.0,30.0,53.0,5471.04649
96,323,66,double,2.0,436.02599999999995,436.02599999999995,4.0,30.0,54.0,5445.847860015299
97,324,64,double,2.0,436.306,436.306,11.0,30.0,54.0,5484.05472
98,325,158,double,2.0,441.2469,441.2469,10.0,30.0,57.0,5477.65644
99,326,156,double,2.0,441.2609,441.2609,21.0,29.0,53.0,5461.821340000041
100,327,92,double,2.0,444.8959,444.8959,23.0,29.0,54.0,5426.7255399999995
101,328,94,double,2.0,445.1685,445.1685,1.0,30.0,52.0,5514.00286
102,329,130,double,2.0,449.991,449.991,17.0,30.0,55.0,5520.83635
103,330,128,double,2.0,450.13500000000005,450.13500000000005,27.0,30.0,53.0,5471.04649
104,331,194,double,2.0,461.59400000000005,461.59400000000005,14.0,30.0,53.0,5495.4187
105,332,192,double,2.0,461.9141,461.9141,12.0,29.0,53.0,5546.6627499999995
106,333,62,double,2.0,467.51739999999995,467.51739999999995,16.0,29.0,52.0,5474.8988500000005
107,334,60,double,2.0,467.6358,467.6358,25.0,30.0,51.0,5532.28901
108,335,124,double,2.0,483.22479999999996,483.22479999999996,22.0,29.0,53.0,5538.50017
109,336,126,double,2.0,483.2699,483.2699,18.0,30.0,55.0,5461.46678
