,Slinks,Lpgbt Id,link variable,Total lpGBT of Slinks,total rate,lpGBT Rates,FPGA,Event-Buffer,Total lpGBT of FPGA,Total Rate of FPGA
1046,155,661,single,7.0,799.50331,106.2782,6.0,51.0,94.0,9606.58655
1047,155,1166,single,7.0,799.50331,62.3605,6.0,51.0,94.0,9606.58655
1048,155,420,single,7.0,799.50331,90.0766,6.0,51.0,94.0,9606.58655
1049,155,670,single,7.0,799.50331,97.67488999999999,6.0,51.0,94.0,9606.58655
1050,155,1052,single,7.0,799.50331,99.5389,6.0,51.0,94.0,9606.58655
1051,156,358,single,7.0,800.81422,118.447,7.0,51.0,95.0,9607.610690000001
1052,156,14,single,7.0,800.81422,142.4875,7.0,51.0,95.0,9607.610690000001
1053,156,1425,single,7.0,800.81422,23.9386,7.0,51.0,95.0,9607.610690000001
1054,156,862,single,7.0,800.81422,84.57784,7.0,51.0,95.0,9607.610690000001
1055,156,517,single,7.0,800.81422,101.4553,7.0,51.0,95.0,9607.610690000001
1056,157,970,single,7.0,800.0017699999999,105.05099999999999,4.0,50.0,97.0,9607.950949999999
1057,157,1093,single,7.0,800.0017699999999,37.60311,4.0,50.0,97.0,9607.950949999999
1058,157,1044,single,7.0,800.0017699999999,59.7586,4.0,50.0,97.0,9607.950949999999
1059,157,185,single,7.0,800.0017699999999,91.07990000000001,4.0,50.0,97.0,9607.950949999999
1060,157,1022,single,7.0,800.0017699999999,98.4748,4.0,50.0,97.0,9607.950949999999
1061,158,552,single,7.0,800.86328,104.86320000000002,9.0,50.0,91.0,9607.23065
1062,158,1317,single,7.0,800.86328,49.2338,9.0,50.0,91.0,9607.23065
1063,158,706,single,7.0,800.86328,88.51992999999999,9.0,50.0,91.0,9607.23065
1064,158,549,single,7.0,800.86328,97.88589999999999,9.0,50.0,91.0,9607.23065
1065,158,518,single,7.0,800.86328,101.517,9.0,50.0,91.0,9607.23065
1066,159,774,single,8.0,799.70629,101.75710000000001,1.0,50.0,95.0,9606.25237
1067,159,915,single,8.0,799.70629,104.75259,1.0,50.0,95.0,9606.25237
1068,159,1061,single,8.0,799.70629,142.0412,1.0,50.0,95.0,9606.25237
1069,159,1163,single,8.0,799.70629,62.370900000000006,1.0,50.0,95.0,9606.25237
1070,159,1141,single,8.0,799.70629,64.72869999999999,1.0,50.0,95.0,9606.25237
1071,159,1057,single,8.0,799.70629,87.00725999999999,1.0,50.0,95.0,9606.25237
1072,160,956,single,7.0,800.0513000000001,105.6527,3.0,51.0,94.0,9605.7608
1073,160,205,single,7.0,800.0513000000001,142.5941,3.0,51.0,94.0,9605.7608
1074,160,1304,single,7.0,800.0513000000001,57.49647,3.0,51.0,94.0,9605.7608
1075,160,1175,single,7.0,800.0513000000001,57.8488,3.0,51.0,94.0,9605.7608
1076,160,643,single,7.0,800.0513000000001,90.24047999999999,3.0,51.0,94.0,9605.7608
1077,161,372,single,7.0,800.0486000000001,104.23060000000001,13.0,51.0,91.0,9601.45561
1078,161,278,single,7.0,800.0486000000001,141.961,13.0,51.0,91.0,9601.45561
1079,161,603,single,7.0,800.0486000000001,45.708,13.0,51.0,91.0,9601.45561
1080,161,563,single,7.0,800.0486000000001,58.4605,13.0,51.0,91.0,9601.45561
1081,161,861,single,7.0,800.0486000000001,84.53665000000001,13.0,51.0,91.0,9601.45561
1082,162,914,single,7.0,799.62537,104.66792,16.0,50.0,95.0,9603.77597
1083,162,279,single,7.0,799.62537,141.9841,16.0,50.0,95.0,9603.77597
1084,162,1371,single,7.0,799.62537,12.3953,16.0,50.0,95.0,9603.77597
1085,162,595,single,7.0,799.62537,55.9648,16.0,50.0,95.0,9603.77597
1086,162,705,single,7.0,799.62537,80.8605,16.0,50.0,95.0,9603.77597
1087,163,112,single,7.0,800.0760500000001,140.44320000000002,5.0,51.0,93.0,9606.963290000002
1088,163,973,single,7.0,800.0760500000001,49.0847,5.0,51.0,93.0,9606.963290000002
1089,163,999,single,7.0,800.0760500000001,56.29768000000001,5.0,51.0,93.0,9606.963290000002
1090,163,1149,single,7.0,800.0760500000001,62.6294,5.0,51.0,93.0,9606.963290000002
1091,163,803,single,7.0,800.0760500000001,93.615,5.0,51.0,93.0,9606.963290000002
1092,164,273,single,7.0,800.8208,112.7151,7.0,51.0,95.0,9607.610690000001
1093,164,155,single,7.0,800.8208,141.4087,7.0,51.0,95.0,9607.610690000001
1094,164,716,single,7.0,800.8208,53.9952,7.0,51.0,95.0,9607.610690000001
1095,164,58,single,7.0,800.8208,83.9619,7.0,51.0,95.0,9607.610690000001
1096,164,881,single,7.0,800.8208,96.0729,7.0,51.0,95.0,9607.610690000001
1097,165,216,single,8.0,800.1902,104.11319999999999,9.0,50.0,91.0,9607.23065
1098,165,1062,single,8.0,800.1902,142.0273,9.0,50.0,91.0,9607.23065
1099,165,1310,single,8.0,800.1902,49.3043,9.0,50.0,91.0,9607.23065
1100,165,1252,single,8.0,800.1902,70.43782,9.0,50.0,91.0,9607.23065
1101,165,586,single,8.0,800.1902,76.4237,9.0,50.0,91.0,9607.23065
1102,165,1281,single,8.0,800.1902,95.6276,9.0,50.0,91.0,9607.23065
1103,166,217,single,7.0,800.4775,103.9479,14.0,50.0,90.0,9605.89069
1104,166,373,single,7.0,800.4775,104.1889,14.0,50.0,90.0,9605.89069
1105,166,113,single,7.0,800.4775,140.4825,14.0,50.0,90.0,9605.89069
1106,166,576,single,7.0,800.4775,83.03890000000001,14.0,50.0,90.0,9605.89069
1107,166,429,single,7.0,800.4775,97.52629999999999,14.0,50.0,90.0,9605.89069
1108,167,759,single,7.0,800.5392,103.6225,15.0,51.0,99.0,9604.833169999998
1109,167,269,single,7.0,800.5392,139.6029,15.0,51.0,99.0,9604.833169999998
1110,167,558,single,7.0,800.5392,46.4352,15.0,51.0,99.0,9604.833169999998
1111,167,1012,single,7.0,800.5392,83.2995,15.0,51.0,99.0,9604.833169999998
1112,167,1051,single,7.0,800.5392,99.52080000000001,15.0,51.0,99.0,9604.833169999998
1113,168,648,single,8.0,800.5532000000001,103.98109999999998,8.0,50.0,95.0,9605.39793
1114,168,268,single,8.0,800.5532000000001,139.57080000000002,8.0,50.0,95.0,9605.39793
1115,168,1113,single,8.0,800.5532000000001,56.98537999999999,8.0,50.0,95.0,9605.39793
1116,168,1172,single,8.0,800.5532000000001,69.122,8.0,50.0,95.0,9605.39793
1117,168,1261,single,8.0,800.5532000000001,74.47274,8.0,50.0,95.0,9605.39793
1118,168,613,single,8.0,800.5532000000001,95.19628,8.0,50.0,95.0,9605.39793
1119,169,757,single,8.0,800.8405,103.7158,16.0,50.0,95.0,9603.77597
1120,169,1318,single,8.0,800.8405,49.724599999999995,16.0,50.0,95.0,9603.77597
1121,169,105,single,8.0,800.8405,81.4691,16.0,50.0,95.0,9603.77597
1122,169,916,single,8.0,800.8405,85.8966,16.0,50.0,95.0,9603.77597
1123,169,993,single,8.0,800.8405,87.72030000000001,16.0,50.0,95.0,9603.77597
1124,169,1240,single,8.0,800.8405,91.34956000000001,16.0,50.0,95.0,9603.77597
1125,170,1347,single,6.0,800.7559,12.8894,6.0,51.0,94.0,9606.58655
1126,170,1127,single,6.0,800.7559,56.13824,6.0,51.0,94.0,9606.58655
1127,170,1262,single,6.0,800.7559,61.3585,6.0,51.0,94.0,9606.58655
1128,170,1053,single,6.0,800.7559,94.57489999999999,6.0,51.0,94.0,9606.58655
1129,171,725,single,7.0,800.3574299999999,103.3066,2.0,51.0,93.0,9605.436849999998
1130,171,88,single,7.0,800.3574299999999,122.8569,2.0,51.0,93.0,9605.436849999998
1131,171,963,single,7.0,800.3574299999999,168.08790000000002,2.0,51.0,93.0,9605.436849999998
1132,171,416,single,7.0,800.3574299999999,194.1541,2.0,51.0,93.0,9605.436849999998
1133,171,1382,single,7.0,800.3574299999999,12.1958,2.0,51.0,93.0,9605.436849999998
1134,171,1480,single,7.0,800.3574299999999,27.715999999999998,2.0,51.0,93.0,9605.436849999998
1135,171,710,single,7.0,800.3574299999999,97.271,2.0,51.0,93.0,9605.436849999998
1136,172,1119,single,9.0,800.60119,103.1788,2.0,51.0,93.0,9605.436849999998
1137,172,244,single,9.0,800.60119,120.4111,2.0,51.0,93.0,9605.436849999998
1138,172,1235,single,9.0,800.60119,60.2745,2.0,51.0,93.0,9605.436849999998
1139,172,1219,single,9.0,800.60119,63.939099999999996,2.0,51.0,93.0,9605.436849999998
1140,172,461,single,9.0,800.60119,81.8057,2.0,51.0,93.0,9605.436849999998
1141,172,768,single,9.0,800.60119,87.00023,2.0,51.0,93.0,9605.436849999998
1142,172,832,single,9.0,800.60119,95.9385,2.0,51.0,93.0,9605.436849999998
1143,173,1019,single,9.0,800.7565800000001,122.35210000000001,8.0,50.0,95.0,9605.39793
1144,173,732,single,9.0,800.7565800000001,157.27640000000002,8.0,50.0,95.0,9605.39793
1145,173,470,single,9.0,800.7565800000001,206.6837,8.0,50.0,95.0,9605.39793
1146,173,475,single,9.0,800.7565800000001,50.0459,8.0,50.0,95.0,9605.39793
1147,173,1126,single,9.0,800.7565800000001,56.16231,8.0,50.0,95.0,9605.39793
1148,173,1194,single,9.0,800.7565800000001,63.915800000000004,8.0,50.0,95.0,9605.39793
1149,173,1260,single,9.0,800.7565800000001,74.65511,8.0,50.0,95.0,9605.39793
1150,173,1313,single,9.0,800.7565800000001,85.9104,8.0,50.0,95.0,9605.39793
1151,173,120,single,9.0,800.7565800000001,96.3442,8.0,50.0,95.0,9605.39793
1152,174,616,single,8.0,800.83787,101.85329999999999,4.0,50.0,97.0,9607.950949999999
1153,174,1082,single,8.0,800.83787,139.0968,4.0,50.0,97.0,9607.950949999999
1154,174,1366,single,8.0,800.83787,12.3632,4.0,50.0,97.0,9607.950949999999
1155,174,1294,single,8.0,800.83787,68.62754,4.0,50.0,97.0,9607.950949999999
1156,174,902,single,8.0,800.83787,85.51169999999999,4.0,50.0,97.0,9607.950949999999
1157,174,428,single,8.0,800.83787,97.7465,4.0,50.0,97.0,9607.950949999999
1158,175,307,single,10.0,800.82393,125.81620000000001,6.0,51.0,94.0,9606.58655
1159,175,604,single,10.0,800.82393,166.333,6.0,51.0,94.0,9606.58655
1160,175,412,single,10.0,800.82393,194.1922,6.0,51.0,94.0,9606.58655
1161,175,699,single,10.0,800.82393,44.2858,6.0,51.0,94.0,9606.58655
1162,175,1321,single,10.0,800.82393,46.9947,6.0,51.0,94.0,9606.58655
1163,175,1179,single,10.0,800.82393,64.308,6.0,51.0,94.0,9606.58655
1164,175,903,single,10.0,800.82393,64.3317,6.0,51.0,94.0,9606.58655
1165,175,1254,single,10.0,800.82393,64.414,6.0,51.0,94.0,9606.58655
1166,175,941,single,10.0,800.82393,84.3194,6.0,51.0,94.0,9606.58655
1167,175,1222,single,10.0,800.82393,88.80134,6.0,51.0,94.0,9606.58655
1168,176,18,single,7.0,800.8749,122.45580000000001,5.0,51.0,93.0,9606.963290000002
1169,176,733,single,7.0,800.8749,157.2554,5.0,51.0,93.0,9606.963290000002
1170,176,472,single,7.0,800.8749,206.69279999999998,5.0,51.0,93.0,9606.963290000002
1171,176,1431,single,7.0,800.8749,23.9427,5.0,51.0,93.0,9606.963290000002
1172,176,1331,single,7.0,800.8749,56.42344,5.0,51.0,93.0,9606.963290000002
1173,176,826,single,7.0,800.8749,100.00659999999999,5.0,51.0,93.0,9606.963290000002
1174,176,516,single,7.0,800.8749,101.4423,5.0,51.0,93.0,9606.963290000002
1175,177,617,single,10.0,800.4793999999999,101.9138,11.0,50.0,94.0,9604.11439
1176,177,245,single,10.0,800.4793999999999,120.2869,11.0,50.0,94.0,9604.11439
1177,177,74,single,10.0,800.4793999999999,211.6944,11.0,50.0,94.0,9604.11439
1178,177,888,single,10.0,800.4793999999999,50.90339999999999,11.0,50.0,94.0,9604.11439
1179,177,480,single,10.0,800.4793999999999,85.96349999999998,11.0,50.0,94.0,9604.11439
1180,177,886,single,10.0,800.4793999999999,92.3224,11.0,50.0,94.0,9604.11439
1181,177,771,single,10.0,800.4793999999999,97.3962,11.0,50.0,94.0,9604.11439
1182,177,795,single,10.0,800.4793999999999,97.9267,11.0,50.0,94.0,9604.11439
1183,178,364,single,7.0,800.77853,101.6522,11.0,50.0,94.0,9604.11439
1184,178,306,single,7.0,800.77853,125.9548,11.0,50.0,94.0,9604.11439
1185,178,605,single,7.0,800.77853,166.3012,11.0,50.0,94.0,9604.11439
1186,178,720,single,7.0,800.77853,194.21609999999998,11.0,50.0,94.0,9604.11439
1187,178,687,single,7.0,800.77853,47.28980000000001,11.0,50.0,94.0,9604.11439
1188,178,432,single,7.0,800.77853,98.5403,11.0,50.0,94.0,9604.11439
1189,178,281,single,7.0,800.77853,98.80080000000001,11.0,50.0,94.0,9604.11439
1190,179,1010,single,7.0,800.25743,102.49589999999998,13.0,51.0,91.0,9601.45561
1191,179,336,single,7.0,800.25743,120.71629999999999,13.0,51.0,91.0,9601.45561
1192,179,666,single,7.0,800.25743,155.19,13.0,51.0,91.0,9601.45561
1193,179,357,single,7.0,800.25743,210.1666,13.0,51.0,91.0,9601.45561
1194,179,1307,single,7.0,800.25743,57.52738,13.0,51.0,91.0,9601.45561
1195,179,1230,single,7.0,800.25743,84.9166,13.0,51.0,91.0,9601.45561
1196,179,708,single,7.0,800.25743,97.1623,13.0,51.0,91.0,9601.45561
1197,180,649,single,7.0,799.60029,103.9851,11.0,50.0,94.0,9604.11439
1198,180,885,single,7.0,799.60029,122.8621,11.0,50.0,94.0,9604.11439
1199,180,788,single,7.0,799.60029,168.0381,11.0,50.0,94.0,9604.11439
1200,180,417,single,7.0,799.60029,193.8304,11.0,50.0,94.0,9604.11439
1201,180,689,single,7.0,799.60029,54.3001,11.0,50.0,94.0,9604.11439
1202,180,675,single,7.0,799.60029,78.73509999999999,11.0,50.0,94.0,9604.11439
1203,180,789,single,7.0,799.60029,100.58359999999999,11.0,50.0,94.0,9604.11439
1204,181,639,single,9.0,800.0433999999999,104.1986,15.0,51.0,99.0,9604.833169999998
1205,181,283,single,9.0,800.0433999999999,123.9283,15.0,51.0,99.0,9604.833169999998
1206,181,538,single,9.0,800.0433999999999,168.7595,15.0,51.0,99.0,9604.833169999998
1207,181,755,single,9.0,800.0433999999999,52.7979,15.0,51.0,99.0,9604.833169999998
1208,181,777,single,9.0,800.0433999999999,74.1909,15.0,51.0,99.0,9604.833169999998
1209,181,864,single,9.0,800.0433999999999,92.4788,15.0,51.0,99.0,9604.833169999998
1210,181,869,single,9.0,800.0433999999999,96.586,15.0,51.0,99.0,9604.833169999998
1211,182,1025,single,7.0,800.6338900000001,102.35079999999999,9.0,50.0,91.0,9607.23065
1212,182,187,single,7.0,800.6338900000001,120.9249,9.0,50.0,91.0,9607.23065
1213,182,698,single,7.0,800.6338900000001,156.4669,9.0,50.0,91.0,9607.23065
1214,182,592,single,7.0,800.6338900000001,208.6793,9.0,50.0,91.0,9607.23065
1215,182,1358,single,7.0,800.6338900000001,12.5907,9.0,50.0,91.0,9607.23065
1216,182,1391,single,7.0,800.6338900000001,20.3675,9.0,50.0,91.0,9607.23065
1217,182,1298,single,7.0,800.6338900000001,97.32469999999999,9.0,50.0,91.0,9607.23065
1218,183,331,single,7.0,800.8469600000001,102.9726,13.0,51.0,91.0,9601.45561
1219,183,209,single,7.0,800.8469600000001,123.8939,13.0,51.0,91.0,9601.45561
1220,183,924,single,7.0,800.8469600000001,167.5873,13.0,51.0,91.0,9601.45561
1221,183,447,single,7.0,800.8469600000001,193.9492,13.0,51.0,91.0,9601.45561
1222,183,1455,single,7.0,800.8469600000001,23.4361,13.0,51.0,91.0,9601.45561
1223,183,1305,single,7.0,800.8469600000001,49.5443,13.0,51.0,91.0,9601.45561
1224,183,801,single,7.0,800.8469600000001,93.6119,13.0,51.0,91.0,9601.45561
1225,184,1049,single,7.0,800.70657,123.98939999999999,14.0,50.0,90.0,9605.89069
1226,184,636,single,7.0,800.70657,167.1456,14.0,50.0,90.0,9605.89069
1227,184,414,single,7.0,800.70657,194.1344,14.0,50.0,90.0,9605.89069
1228,184,1422,single,7.0,800.70657,24.416999999999998,14.0,50.0,90.0,9605.89069
1229,184,1311,single,7.0,800.70657,57.31531,14.0,50.0,90.0,9605.89069
1230,184,1268,single,7.0,800.70657,60.74159999999999,14.0,50.0,90.0,9605.89069
1231,184,744,single,7.0,800.70657,99.6393,14.0,50.0,90.0,9605.89069
1232,185,208,single,8.0,800.66707,124.1115,7.0,51.0,95.0,9607.610690000001
1233,185,637,single,8.0,800.66707,167.0605,7.0,51.0,95.0,9607.610690000001
1234,185,722,single,8.0,800.66707,193.8289,7.0,51.0,95.0,9607.610690000001
1235,185,1390,single,8.0,800.66707,20.3816,7.0,51.0,95.0,9607.610690000001
1236,185,1200,single,8.0,800.66707,62.6494,7.0,51.0,95.0,9607.610690000001
1237,185,807,single,8.0,800.66707,73.1751,7.0,51.0,95.0,9607.610690000001
1238,185,806,single,8.0,800.66707,73.2219,7.0,51.0,95.0,9607.610690000001
1239,185,672,single,8.0,800.66707,78.8171,7.0,51.0,95.0,9607.610690000001
1240,186,727,single,8.0,799.7927,103.2387,10.0,50.0,95.0,9607.177389999999
1241,186,511,single,8.0,799.7927,106.71209999999998,10.0,50.0,95.0,9607.177389999999
1242,186,282,single,8.0,799.7927,123.9339,10.0,50.0,95.0,9607.177389999999
1243,186,786,single,8.0,799.7927,168.2816,10.0,50.0,95.0,9607.177389999999
1244,186,1247,single,8.0,799.7927,80.7346,10.0,50.0,95.0,9607.177389999999
1245,186,57,single,8.0,799.7927,97.23979999999999,10.0,50.0,95.0,9607.177389999999
1246,187,337,single,7.0,800.40213,120.6025,10.0,50.0,95.0,9607.177389999999
1247,187,1002,single,7.0,800.40213,155.6285,10.0,50.0,95.0,9607.177389999999
1248,187,387,single,7.0,800.40213,209.7867,10.0,50.0,95.0,9607.177389999999
1249,187,1444,single,7.0,800.40213,23.6561,10.0,50.0,95.0,9607.177389999999
1250,187,1497,single,7.0,800.40213,27.447,10.0,50.0,95.0,9607.177389999999
1251,187,874,single,7.0,800.40213,61.902429999999995,10.0,50.0,95.0,9607.177389999999
1252,187,1106,single,7.0,800.40213,95.77050000000001,10.0,50.0,95.0,9607.177389999999
1253,188,1024,single,8.0,800.7053000000001,102.2541,12.0,50.0,97.0,9606.32338
1254,188,89,single,8.0,800.7053000000001,122.7546,12.0,50.0,97.0,9606.32338
1255,188,688,single,8.0,800.7053000000001,205.90820000000002,12.0,50.0,97.0,9606.32338
1256,188,1385,single,8.0,800.7053000000001,12.2131,12.0,50.0,97.0,9606.32338
1257,188,1446,single,8.0,800.7053000000001,23.6533,12.0,50.0,97.0,9606.32338
1258,188,1097,single,8.0,800.7053000000001,76.0328,12.0,50.0,97.0,9606.32338
1259,189,334,single,7.0,800.77946,120.6056,9.0,50.0,91.0,9607.23065
1260,189,664,single,7.0,800.77946,155.27249999999998,9.0,50.0,91.0,9607.23065
1261,189,500,single,7.0,800.77946,210.1307,9.0,50.0,91.0,9607.23065
1262,189,1143,single,7.0,800.77946,47.934200000000004,9.0,50.0,91.0,9607.23065
1263,189,1209,single,7.0,800.77946,49.6001,9.0,50.0,91.0,9607.23065
1264,189,1330,single,7.0,800.77946,56.45791,9.0,50.0,91.0,9607.23065
1265,189,773,single,7.0,800.77946,97.295,9.0,50.0,91.0,9607.23065
1266,190,712,single,7.0,800.4236999999999,101.7297,14.0,50.0,90.0,9605.89069
1267,190,542,single,7.0,800.4236999999999,102.97670000000001,14.0,50.0,90.0,9605.89069
1268,190,19,single,7.0,800.4236999999999,122.5056,14.0,50.0,90.0,9605.89069
1269,190,1099,single,7.0,800.4236999999999,157.83679999999998,14.0,50.0,90.0,9605.89069
1270,190,690,single,7.0,800.4236999999999,205.537,14.0,50.0,90.0,9605.89069
1271,190,1356,single,7.0,800.4236999999999,12.5809,14.0,50.0,90.0,9605.89069
1272,190,980,single,7.0,800.4236999999999,90.03130000000002,14.0,50.0,90.0,9605.89069
1273,191,543,single,7.0,800.1181,103.01419999999999,8.0,50.0,95.0,9605.39793
1274,191,186,single,7.0,800.1181,120.9534,8.0,50.0,95.0,9605.39793
1275,191,1004,single,7.0,800.1181,155.5504,8.0,50.0,95.0,9605.39793
1276,191,502,single,7.0,800.1181,210.2038,8.0,50.0,95.0,9605.39793
1277,191,1199,single,7.0,800.1181,61.8595,8.0,50.0,95.0,9605.39793
1278,191,431,single,7.0,800.1181,80.9639,8.0,50.0,95.0,9605.39793
1279,191,365,single,7.0,800.1181,101.64210000000001,8.0,50.0,95.0,9605.39793
1280,192,330,single,8.0,800.488,102.91199999999999,15.0,51.0,99.0,9604.833169999998
1281,192,48,single,8.0,800.488,119.8868,15.0,51.0,99.0,9604.833169999998
1282,192,140,single,8.0,800.488,154.7615,15.0,51.0,99.0,9604.833169999998
1283,192,386,single,8.0,800.488,209.97379999999998,15.0,51.0,99.0,9604.833169999998
1284,192,1413,single,8.0,800.488,24.3952,15.0,51.0,99.0,9604.833169999998
1285,192,1086,single,8.0,800.488,80.67699999999999,15.0,51.0,99.0,9604.833169999998
1286,192,898,single,8.0,800.488,94.56060000000001,15.0,51.0,99.0,9604.833169999998
1287,192,392,single,8.0,800.488,95.5428,15.0,51.0,99.0,9604.833169999998
0,1,822,double,8.0,800.6130499999999,154.5439,15.0,51.0,99.0,9604.833169999998
1,2,100,double,8.0,800.1775399999999,366.3132,12.0,50.0,97.0,9606.32338
2,4,374,double,9.0,800.8752000000001,347.669,11.0,50.0,94.0,9604.11439
3,19,977,double,9.0,800.4729,153.937,16.0,50.0,95.0,9603.77597
4,25,878,double,9.0,800.7296999999999,177.91719999999998,7.0,51.0,95.0,9607.610690000001
5,26,814,double,10.0,799.74458,200.6861,16.0,50.0,95.0,9603.77597
6,28,812,double,9.0,800.7816,201.0758,7.0,51.0,95.0,9607.610690000001
7,38,876,double,10.0,800.87165,178.1644,3.0,51.0,94.0,9605.7608
8,40,907,double,9.0,800.4766099999999,186.1277,2.0,51.0,93.0,9605.436849999998
9,46,920,double,8.0,800.7249,170.0694,15.0,51.0,99.0,9604.833169999998
10,50,922,double,10.0,800.3105700000001,169.7657,10.0,50.0,95.0,9607.177389999999
11,53,198,double,7.0,800.16738,374.7344,2.0,51.0,93.0,9605.436849999998
12,55,196,double,7.0,800.2687900000001,375.1077,12.0,50.0,97.0,9606.32338
13,58,166,double,7.0,800.8006999999999,357.8139,10.0,50.0,95.0,9607.177389999999
14,61,164,double,9.0,800.74579,358.14390000000003,2.0,51.0,93.0,9605.436849999998
15,62,0,double,9.0,800.4132,355.5475,6.0,51.0,94.0,9606.58655
16,63,288,double,7.0,800.80382,355.5097,9.0,50.0,91.0,9607.23065
17,67,2,double,8.0,800.71348,355.4363,8.0,50.0,95.0,9605.39793
18,71,290,double,9.0,799.5867000000001,355.4081,9.0,50.0,91.0,9607.23065
19,73,892,double,10.0,800.5003199999999,195.29819999999998,4.0,50.0,97.0,9607.950949999999
20,75,348,double,7.0,800.71702,381.1565,13.0,51.0,91.0,9601.45561
21,76,34,double,8.0,800.4526,381.24199999999996,1.0,50.0,95.0,9606.25237
22,78,36,double,7.0,800.71115,380.987,13.0,51.0,91.0,9601.45561
23,80,350,double,8.0,800.6918999999999,380.9151,11.0,50.0,94.0,9604.11439
24,83,856,double,10.0,800.5880300000001,150.7394,10.0,50.0,95.0,9607.177389999999
25,85,854,double,9.0,800.8015800000001,150.71790000000001,14.0,50.0,90.0,9605.89069
26,86,284,double,8.0,800.70893,378.3944,6.0,51.0,94.0,9606.58655
27,88,816,double,10.0,800.7505400000001,230.55130000000003,12.0,50.0,97.0,9606.32338
28,89,818,double,8.0,800.7884999999999,230.4247,2.0,51.0,93.0,9605.436849999998
29,90,6,double,7.0,800.8679999999999,379.9456,7.0,51.0,95.0,9607.610690000001
30,93,4,double,7.0,800.10235,380.15389999999996,5.0,51.0,93.0,9606.963290000002
31,94,286,double,9.0,800.72842,377.9358,1.0,50.0,95.0,9606.25237
32,95,316,double,8.0,800.67688,383.7639,12.0,50.0,97.0,9606.32338
33,96,380,double,7.0,799.4706900000001,384.31600000000003,8.0,50.0,95.0,9605.39793
34,97,378,double,7.0,800.1553000000001,384.6464,3.0,51.0,94.0,9605.7608
35,98,314,double,7.0,800.59628,384.2873,10.0,50.0,95.0,9607.177389999999
36,99,222,double,7.0,800.73294,386.87809999999996,10.0,50.0,95.0,9607.177389999999
37,100,220,double,8.0,800.7749999999999,387.0361,1.0,50.0,95.0,9606.25237
38,103,70,double,7.0,800.8489999999999,390.49379999999996,14.0,50.0,90.0,9605.89069
39,104,68,double,7.0,799.8956999999999,390.85830000000004,16.0,50.0,95.0,9603.77597
40,105,258,double,8.0,799.6572600000001,396.479,11.0,50.0,94.0,9604.11439
41,106,256,double,7.0,800.8179,396.58900000000006,3.0,51.0,94.0,9605.7608
42,107,232,double,10.0,800.5982000000001,249.59750000000003,8.0,50.0,95.0,9605.39793
43,108,134,double,7.0,800.7855999999999,398.9747,6.0,51.0,94.0,9606.58655
44,109,234,double,9.0,799.4990999999999,249.5858,13.0,51.0,91.0,9601.45561
45,110,132,double,8.0,800.8267000000001,399.4305,12.0,50.0,97.0,9606.32338
46,111,264,double,10.0,800.5617,253.1532,5.0,51.0,93.0,9606.963290000002
47,112,266,double,7.0,800.5726400000001,253.17130000000003,3.0,51.0,94.0,9605.7608
48,113,30,double,8.0,800.5636999999999,407.26460000000003,12.0,50.0,97.0,9606.32338
49,114,32,double,8.0,800.68162,406.93919999999997,4.0,50.0,97.0,9607.950949999999
50,117,162,double,9.0,800.1245000000001,410.88800000000003,13.0,51.0,91.0,9601.45561
51,118,160,double,7.0,800.79082,410.867,1.0,50.0,95.0,9606.25237
52,119,226,double,8.0,800.8254000000001,414.0981,16.0,50.0,95.0,9603.77597
53,120,224,double,7.0,800.7554,414.2447,10.0,50.0,95.0,9607.177389999999
54,121,98,double,8.0,800.84528,414.62500000000006,10.0,50.0,95.0,9607.177389999999
55,122,96,double,7.0,800.80062,414.855,5.0,51.0,93.0,9606.963290000002
56,123,352,double,9.0,800.25153,272.5884,6.0,51.0,94.0,9606.58655
57,124,170,double,8.0,800.6604,270.58389999999997,15.0,51.0,99.0,9604.833169999998
58,125,168,double,9.0,800.7783,270.6474,3.0,51.0,94.0,9605.7608
59,126,382,double,8.0,800.68342,273.63480000000004,7.0,51.0,95.0,9607.610690000001
60,127,384,double,8.0,800.57065,273.5334,4.0,50.0,97.0,9607.950949999999
61,128,354,double,8.0,800.8539,272.3783,16.0,50.0,95.0,9603.77597
62,129,320,double,7.0,800.85479,422.97400000000005,9.0,50.0,91.0,9607.23065
63,130,318,double,8.0,800.2024899999998,423.2723,12.0,50.0,97.0,9606.32338
64,131,252,double,7.0,800.6504,424.7591,2.0,51.0,93.0,9605.436849999998
65,132,254,double,7.0,799.0987200000001,424.40470000000005,13.0,51.0,91.0,9601.45561
66,133,188,double,8.0,799.3094000000001,430.42,14.0,50.0,90.0,9605.89069
67,134,190,double,7.0,800.0217,430.40599999999995,8.0,50.0,95.0,9605.39793
68,135,66,double,7.0,799.20381,436.02599999999995,11.0,50.0,94.0,9604.11439
69,136,64,double,6.0,800.43725,436.306,2.0,51.0,93.0,9605.436849999998
70,137,468,double,9.0,800.0821999999998,294.04319999999996,3.0,51.0,94.0,9605.7608
71,138,466,double,9.0,800.0269999999998,294.31489999999997,7.0,51.0,95.0,9607.610690000001
72,139,156,double,7.0,800.4093,441.2609,11.0,50.0,94.0,9604.11439
73,140,158,double,8.0,800.836,441.2469,10.0,50.0,95.0,9607.177389999999
74,141,498,double,8.0,800.8454999999999,298.1227,8.0,50.0,95.0,9605.39793
75,142,496,double,10.0,800.5077999999999,298.4612,15.0,51.0,99.0,9604.833169999998
