,Slinks,Lpgbt Id,link variable,Total lpGBT of Slinks,total rate,lpGBT Rates,FPGA,Event-Buffer,Total lpGBT of FPGA,Total Rate of FPGA
480,65,724,single,7.0,813.5488600000001,173.66500000000002,16.0,50.0,95.0,9579.150270000002
481,65,509,single,7.0,813.5488600000001,181.8423,16.0,50.0,95.0,9579.150270000002
482,65,1474,single,7.0,813.5488600000001,27.7125,16.0,50.0,95.0,9579.150270000002
483,65,621,single,7.0,813.5488600000001,52.5893,16.0,50.0,95.0,9579.150270000002
484,65,1166,single,7.0,813.5488600000001,62.3605,16.0,50.0,95.0,9579.150270000002
485,65,1169,single,7.0,813.5488600000001,73.33174000000001,16.0,50.0,95.0,9579.150270000002
486,66,118,single,8.0,805.6706300000001,138.4171,11.0,50.0,94.0,9564.896490000001
487,66,726,single,8.0,805.6706300000001,173.44490000000002,11.0,50.0,94.0,9564.896490000001
488,66,508,single,8.0,805.6706300000001,182.0448,11.0,50.0,94.0,9564.896490000001
489,66,1425,single,8.0,805.6706300000001,23.9386,11.0,50.0,94.0,9564.896490000001
490,66,505,single,8.0,805.6706300000001,50.0934,11.0,50.0,94.0,9564.896490000001
491,66,524,single,8.0,805.6706300000001,57.0576,11.0,50.0,94.0,9564.896490000001
492,66,980,single,8.0,805.6706300000001,90.03130000000002,11.0,50.0,94.0,9564.896490000001
493,66,740,single,8.0,805.6706300000001,91.18293999999999,11.0,50.0,94.0,9564.896490000001
494,67,1032,single,8.0,798.8033,138.4708,8.0,50.0,95.0,9595.07823
495,67,1229,single,8.0,798.8033,33.42487,8.0,50.0,95.0,9595.07823
496,67,539,single,8.0,798.8033,47.5008,8.0,50.0,95.0,9595.07823
497,67,620,single,8.0,798.8033,52.62180000000001,8.0,50.0,95.0,9595.07823
498,67,1118,single,8.0,798.8033,72.3209,8.0,50.0,95.0,9595.07823
499,67,432,single,8.0,798.8033,98.5403,8.0,50.0,95.0,9595.07823
500,68,1081,single,7.0,798.7171,136.3683,14.0,50.0,90.0,9622.90932
501,68,634,single,7.0,798.7171,162.43529999999998,14.0,50.0,90.0,9622.90932
502,68,444,single,7.0,798.7171,195.20010000000002,14.0,50.0,90.0,9622.90932
503,68,1443,single,7.0,798.7171,23.6526,14.0,50.0,90.0,9622.90932
504,68,1187,single,7.0,798.7171,54.5275,14.0,50.0,90.0,9622.90932
505,68,1189,single,7.0,798.7171,62.242,14.0,50.0,90.0,9622.90932
506,68,1313,single,7.0,798.7171,85.9104,14.0,50.0,90.0,9622.90932
507,69,1080,single,9.0,797.10221,136.477,2.0,51.0,93.0,9560.81537
508,69,632,single,9.0,797.10221,162.6169,2.0,51.0,93.0,9560.81537
509,69,142,single,9.0,797.10221,194.9946,2.0,51.0,93.0,9560.81537
510,69,1361,single,9.0,797.10221,12.6002,2.0,51.0,93.0,9560.81537
511,69,557,single,9.0,797.10221,51.655,2.0,51.0,93.0,9560.81537
512,69,1043,single,9.0,797.10221,78.387,2.0,51.0,93.0,9560.81537
513,69,1287,single,9.0,797.10221,85.1966,2.0,51.0,93.0,9560.81537
514,69,1328,single,9.0,797.10221,85.6841,2.0,51.0,93.0,9560.81537
515,69,830,single,9.0,797.10221,85.79157000000001,2.0,51.0,93.0,9560.81537
516,70,1030,single,8.0,798.972,138.1946,10.0,50.0,94.0,9629.00109
517,70,880,single,8.0,798.972,174.446,10.0,50.0,94.0,9629.00109
518,70,853,single,8.0,798.972,181.5421,10.0,50.0,94.0,9629.00109
519,70,1455,single,8.0,798.972,23.4361,10.0,50.0,94.0,9629.00109
520,70,750,single,8.0,798.972,48.9861,10.0,50.0,94.0,9629.00109
521,70,1226,single,8.0,798.972,65.0313,10.0,50.0,94.0,9629.00109
522,70,995,single,8.0,798.972,81.48919999999998,10.0,50.0,94.0,9629.00109
523,70,305,single,8.0,798.972,101.0532,10.0,50.0,94.0,9629.00109
524,71,90,single,9.0,798.1041999999999,139.02839999999998,9.0,50.0,91.0,9642.42144
525,71,1492,single,9.0,798.1041999999999,27.6181,9.0,50.0,91.0,9642.42144
526,71,1338,single,9.0,798.1041999999999,44.0537,9.0,50.0,91.0,9642.42144
527,71,1129,single,9.0,798.1041999999999,63.1881,9.0,50.0,91.0,9642.42144
528,71,1217,single,9.0,798.1041999999999,63.9461,9.0,50.0,91.0,9642.42144
529,71,1097,single,9.0,798.1041999999999,76.0328,9.0,50.0,91.0,9642.42144
530,71,646,single,9.0,798.1041999999999,99.51050000000001,9.0,50.0,91.0,9642.42144
531,72,83,single,7.0,798.56578,136.8476,1.0,50.0,95.0,9621.405250000002
532,72,16,single,7.0,798.56578,176.14950000000002,1.0,50.0,95.0,9621.405250000002
533,72,852,single,7.0,798.56578,181.44549999999998,1.0,50.0,95.0,9621.405250000002
534,72,1506,single,7.0,798.56578,27.4538,1.0,50.0,95.0,9621.405250000002
535,72,1335,single,7.0,798.56578,52.302809999999994,1.0,50.0,95.0,9621.405250000002
536,72,657,single,7.0,798.56578,54.0738,1.0,50.0,95.0,9621.405250000002
537,72,899,single,7.0,798.56578,94.5579,1.0,50.0,95.0,9621.405250000002
538,73,82,single,10.0,798.4772999999998,136.9986,4.0,50.0,97.0,9599.257169999999
539,73,700,single,10.0,798.4772999999998,162.2252,4.0,50.0,97.0,9599.257169999999
540,73,1459,single,10.0,798.4772999999998,23.4302,4.0,50.0,97.0,9599.257169999999
541,73,1036,single,10.0,798.4772999999998,55.8093,4.0,50.0,97.0,9599.257169999999
542,73,1144,single,10.0,798.4772999999998,70.0128,4.0,50.0,97.0,9599.257169999999
543,73,996,single,10.0,798.4772999999998,84.5865,4.0,50.0,97.0,9599.257169999999
544,73,421,single,10.0,798.4772999999998,90.1012,4.0,50.0,97.0,9599.257169999999
545,73,1111,single,10.0,798.4772999999998,92.62469999999999,4.0,50.0,97.0,9599.257169999999
546,74,175,single,8.0,796.7837000000001,138.18560000000002,5.0,51.0,95.0,9617.70858
547,74,572,single,8.0,796.7837000000001,173.3784,5.0,51.0,95.0,9617.70858
548,74,694,single,8.0,796.7837000000001,183.0266,5.0,51.0,95.0,9617.70858
549,74,1453,single,8.0,796.7837000000001,23.4337,5.0,51.0,95.0,9617.70858
550,74,811,single,8.0,796.7837000000001,52.6726,5.0,51.0,95.0,9617.70858
551,74,1013,single,8.0,796.7837000000001,65.10730000000001,5.0,51.0,95.0,9617.70858
552,74,611,single,8.0,796.7837000000001,80.54759999999999,5.0,51.0,95.0,9617.70858
553,74,490,single,8.0,796.7837000000001,101.3874,5.0,51.0,95.0,9617.70858
554,75,533,single,7.0,791.595,113.4545,13.0,51.0,91.0,9592.46304
555,75,1401,single,7.0,791.595,19.9019,13.0,51.0,91.0,9592.46304
556,75,1314,single,7.0,791.595,53.04692,13.0,51.0,91.0,9592.46304
557,75,1286,single,7.0,791.595,60.3015,13.0,51.0,91.0,9592.46304
558,75,59,single,7.0,791.595,83.872,13.0,51.0,91.0,9592.46304
559,76,535,single,8.0,789.11874,113.40289999999999,1.0,50.0,95.0,9621.405250000002
560,76,1388,single,8.0,789.11874,20.3805,1.0,50.0,95.0,9621.405250000002
561,76,1336,single,8.0,789.11874,48.762,1.0,50.0,95.0,9621.405250000002
562,76,1007,single,8.0,789.11874,76.38503,1.0,50.0,95.0,9621.405250000002
563,76,939,single,8.0,789.11874,92.59609999999999,1.0,50.0,95.0,9621.405250000002
564,76,681,single,8.0,789.11874,99.5222,1.0,50.0,95.0,9621.405250000002
565,77,172,single,9.0,797.0125999999999,115.6955,12.0,50.0,97.0,9648.516510000001
566,77,86,single,9.0,797.0125999999999,150.4488,12.0,50.0,97.0,9648.516510000001
567,77,296,single,9.0,797.0125999999999,228.55699999999996,12.0,50.0,97.0,9648.516510000001
568,77,1392,single,9.0,797.0125999999999,20.375999999999998,12.0,50.0,97.0,9648.516510000001
569,77,1337,single,9.0,797.0125999999999,47.4938,12.0,50.0,97.0,9648.516510000001
570,77,1191,single,9.0,797.0125999999999,55.47676,12.0,50.0,97.0,9648.516510000001
571,77,1128,single,9.0,797.0125999999999,63.1898,12.0,50.0,97.0,9648.516510000001
572,77,1123,single,9.0,797.0125999999999,75.6387,12.0,50.0,97.0,9648.516510000001
573,77,677,single,9.0,797.0125999999999,92.99828,12.0,50.0,97.0,9648.516510000001
574,78,567,single,7.0,820.4651,113.74080000000001,13.0,51.0,91.0,9592.46304
575,78,1475,single,7.0,820.4651,27.7128,13.0,51.0,91.0,9592.46304
576,78,1227,single,7.0,820.4651,48.3506,13.0,51.0,91.0,9592.46304
577,78,716,single,7.0,820.4651,53.9952,13.0,51.0,91.0,9592.46304
578,78,422,single,7.0,820.4651,97.58030000000001,13.0,51.0,91.0,9592.46304
579,79,1031,single,8.0,795.9360999999999,138.0778,7.0,51.0,94.0,9597.56822
580,79,573,single,8.0,795.9360999999999,173.3066,7.0,51.0,94.0,9597.56822
581,79,692,single,8.0,795.9360999999999,183.36469999999997,7.0,51.0,94.0,9597.56822
582,79,1437,single,8.0,795.9360999999999,23.6596,7.0,51.0,94.0,9597.56822
583,79,1041,single,8.0,795.9360999999999,40.09409,7.0,51.0,94.0,9597.56822
584,79,1252,single,8.0,795.9360999999999,70.43782,7.0,51.0,94.0,9597.56822
585,79,839,single,8.0,795.9360999999999,73.3459,7.0,51.0,94.0,9597.56822
586,79,581,single,8.0,795.9360999999999,97.9682,7.0,51.0,94.0,9597.56822
587,80,565,single,8.0,804.7361000000001,113.887,11.0,50.0,94.0,9564.896490000001
588,80,1386,single,8.0,804.7361000000001,12.2023,11.0,50.0,94.0,9564.896490000001
589,80,1404,single,8.0,804.7361000000001,19.9125,11.0,50.0,94.0,9564.896490000001
590,80,1037,single,8.0,804.7361000000001,55.77499999999999,11.0,50.0,94.0,9564.896490000001
591,80,985,single,8.0,804.7361000000001,74.06954,11.0,50.0,94.0,9564.896490000001
592,80,773,single,8.0,804.7361000000001,97.295,11.0,50.0,94.0,9564.896490000001
593,81,173,single,7.0,795.9799800000001,115.6707,6.0,51.0,94.0,9574.65462
594,81,87,single,7.0,795.9799800000001,150.36180000000002,6.0,51.0,94.0,9574.65462
595,81,326,single,7.0,795.9799800000001,228.8748,6.0,51.0,94.0,9574.65462
596,81,1411,single,7.0,795.9799800000001,19.9093,6.0,51.0,94.0,9574.65462
597,81,729,single,7.0,795.9799800000001,42.8318,6.0,51.0,94.0,9574.65462
598,81,1218,single,7.0,795.9799800000001,61.6744,6.0,51.0,94.0,9574.65462
599,81,579,single,7.0,795.9799800000001,84.8672,6.0,51.0,94.0,9574.65462
600,82,247,single,7.0,796.11605,137.4574,1.0,50.0,95.0,9621.405250000002
601,82,961,single,7.0,796.11605,162.61950000000002,1.0,50.0,95.0,9621.405250000002
602,82,143,single,7.0,796.11605,194.89149999999998,1.0,50.0,95.0,9621.405250000002
603,82,1406,single,7.0,796.11605,19.918,1.0,50.0,95.0,9621.405250000002
604,82,1325,single,7.0,796.11605,48.8082,1.0,50.0,95.0,9621.405250000002
605,82,874,single,7.0,796.11605,61.902429999999995,1.0,50.0,95.0,9621.405250000002
606,82,1056,single,7.0,796.11605,97.44810000000001,1.0,50.0,95.0,9621.405250000002
607,83,359,single,10.0,803.3142,118.3493,10.0,50.0,94.0,9629.00109
608,83,440,single,10.0,803.3142,225.882,10.0,50.0,94.0,9629.00109
609,83,1395,single,10.0,803.3142,20.3652,10.0,50.0,94.0,9629.00109
610,83,1168,single,10.0,803.3142,48.343,10.0,50.0,94.0,9629.00109
611,83,529,single,10.0,803.3142,58.3205,10.0,50.0,94.0,9629.00109
612,83,1296,single,10.0,803.3142,68.70327,10.0,50.0,94.0,9629.00109
613,83,1121,single,10.0,803.3142,76.2167,10.0,50.0,94.0,9629.00109
614,83,184,single,10.0,803.3142,91.0682,10.0,50.0,94.0,9629.00109
615,84,246,single,9.0,817.39814,137.49689999999998,9.0,50.0,91.0,9642.42144
616,84,701,single,9.0,817.39814,162.1417,9.0,50.0,91.0,9642.42144
617,84,442,single,9.0,817.39814,195.3374,9.0,50.0,91.0,9642.42144
618,84,1419,single,9.0,817.39814,24.42,9.0,50.0,91.0,9642.42144
619,84,603,single,9.0,817.39814,45.708,9.0,50.0,91.0,9642.42144
620,84,619,single,9.0,817.39814,72.4602,9.0,50.0,91.0,9642.42144
621,84,460,single,9.0,817.39814,81.98100000000001,9.0,50.0,91.0,9642.42144
622,84,942,single,9.0,817.39814,87.91250000000001,9.0,50.0,91.0,9642.42144
623,84,882,single,9.0,817.39814,95.89250000000001,9.0,50.0,91.0,9642.42144
624,85,389,single,9.0,795.5633799999999,118.3256,14.0,50.0,90.0,9622.90932
625,85,438,single,9.0,795.5633799999999,225.937,14.0,50.0,90.0,9622.90932
626,85,1477,single,9.0,795.5633799999999,27.7127,14.0,50.0,90.0,9622.90932
627,85,1320,single,9.0,795.5633799999999,52.80943,14.0,50.0,90.0,9622.90932
628,85,1197,single,9.0,795.5633799999999,66.9826,14.0,50.0,90.0,9622.90932
629,85,1285,single,9.0,795.5633799999999,73.1132,14.0,50.0,90.0,9622.90932
630,85,767,single,9.0,795.5633799999999,79.36529999999999,14.0,50.0,90.0,9622.90932
631,86,929,single,8.0,798.23247,116.88109999999999,6.0,51.0,94.0,9574.65462
632,86,1476,single,8.0,798.23247,27.7117,6.0,51.0,94.0,9574.65462
633,86,1079,single,8.0,798.23247,59.924290000000006,6.0,51.0,94.0,9574.65462
634,86,1221,single,8.0,798.23247,72.94156,6.0,51.0,94.0,9574.65462
635,86,554,single,8.0,798.23247,74.3822,6.0,51.0,94.0,9574.65462
636,86,967,single,8.0,798.23247,96.43853999999999,6.0,51.0,94.0,9574.65462
637,87,183,single,8.0,800.2207599999999,137.9587,15.0,51.0,99.0,9626.166430000001
638,87,962,single,8.0,800.2207599999999,162.7557,15.0,51.0,99.0,9626.166430000001
639,87,532,single,8.0,800.2207599999999,194.6354,15.0,51.0,99.0,9626.166430000001
640,87,1489,single,8.0,800.2207599999999,27.6185,15.0,51.0,99.0,9626.166430000001
641,87,1143,single,8.0,800.2207599999999,47.934200000000004,15.0,51.0,99.0,9626.166430000001
642,87,1068,single,8.0,800.2207599999999,54.99788,15.0,51.0,99.0,9626.166430000001
643,87,75,single,8.0,800.2207599999999,87.2257,15.0,51.0,99.0,9626.166430000001
644,87,607,single,8.0,800.2207599999999,100.07140000000001,15.0,51.0,99.0,9626.166430000001
645,88,342,single,10.0,797.44854,114.67269999999999,12.0,50.0,97.0,9648.516510000001
646,88,730,single,10.0,797.44854,150.1752,12.0,50.0,97.0,9648.516510000001
647,88,1400,single,10.0,797.44854,19.9139,12.0,50.0,97.0,9648.516510000001
648,88,1250,single,10.0,797.44854,48.049800000000005,12.0,50.0,97.0,9648.516510000001
649,88,1171,single,10.0,797.44854,55.54766,12.0,50.0,97.0,9648.516510000001
650,88,1154,single,10.0,797.44854,64.2868,12.0,50.0,97.0,9648.516510000001
651,88,1288,single,10.0,797.44854,64.92869999999999,12.0,50.0,97.0,9648.516510000001
652,88,734,single,10.0,797.44854,99.5413,12.0,50.0,97.0,9648.516510000001
653,89,343,single,8.0,798.4972099999999,114.72999999999999,2.0,51.0,93.0,9560.81537
654,89,81,single,8.0,798.4972099999999,150.2584,2.0,51.0,93.0,9560.81537
655,89,1433,single,8.0,798.4972099999999,23.9282,2.0,51.0,93.0,9560.81537
656,89,625,single,8.0,798.4972099999999,56.1993,2.0,51.0,93.0,9560.81537
657,89,1234,single,8.0,798.4972099999999,78.6681,2.0,51.0,93.0,9560.81537
658,89,702,single,8.0,798.4972099999999,101.5189,2.0,51.0,93.0,9560.81537
659,90,458,single,7.0,799.28268,115.48100000000001,7.0,51.0,94.0,9597.56822
660,90,1482,single,7.0,799.28268,27.7122,7.0,51.0,94.0,9597.56822
661,90,591,single,7.0,799.28268,50.4608,7.0,51.0,94.0,9597.56822
662,90,1326,single,7.0,799.28268,56.99653,7.0,51.0,94.0,9597.56822
663,90,615,single,7.0,799.28268,95.21784000000001,7.0,51.0,94.0,9597.56822
664,91,368,single,8.0,799.2283399999999,116.4988,9.0,50.0,91.0,9642.42144
665,91,80,single,8.0,799.2283399999999,150.37969999999999,9.0,50.0,91.0,9642.42144
666,91,327,single,8.0,799.2283399999999,228.602,9.0,50.0,91.0,9642.42144
667,91,1450,single,8.0,799.2283399999999,23.4412,9.0,50.0,91.0,9642.42144
668,91,654,single,8.0,799.2283399999999,49.8613,9.0,50.0,91.0,9642.42144
669,91,1089,single,8.0,799.2283399999999,80.67099999999999,9.0,50.0,91.0,9642.42144
670,91,642,single,8.0,799.2283399999999,90.37017,9.0,50.0,91.0,9642.42144
671,91,363,single,8.0,799.2283399999999,93.65299999999999,9.0,50.0,91.0,9642.42144
672,92,369,single,8.0,797.3342,116.6223,16.0,50.0,95.0,9579.150270000002
673,92,909,single,8.0,797.3342,150.5179,16.0,50.0,95.0,9579.150270000002
674,92,297,single,8.0,797.3342,228.3437,16.0,50.0,95.0,9579.150270000002
675,92,1504,single,8.0,797.3342,27.4549,16.0,50.0,95.0,9579.150270000002
676,92,1270,single,8.0,797.3342,41.59,16.0,50.0,95.0,9579.150270000002
677,92,1214,single,8.0,797.3342,68.9031,16.0,50.0,95.0,9579.150270000002
678,92,860,single,8.0,797.3342,84.6266,16.0,50.0,95.0,9579.150270000002
679,92,711,single,8.0,797.3342,97.2717,16.0,50.0,95.0,9579.150270000002
680,93,459,single,7.0,797.9274899999999,115.4603,5.0,51.0,95.0,9617.70858
681,93,1396,single,7.0,797.9274899999999,20.3621,5.0,51.0,95.0,9617.70858
682,93,1491,single,7.0,797.9274899999999,27.6226,5.0,51.0,95.0,9617.70858
683,93,593,single,7.0,797.9274899999999,56.012,5.0,51.0,95.0,9617.70858
684,93,494,single,7.0,797.9274899999999,99.54090000000001,5.0,51.0,95.0,9617.70858
685,94,388,single,9.0,821.4371000000001,118.27369999999999,1.0,50.0,95.0,9621.405250000002
686,94,1440,single,9.0,821.4371000000001,23.6595,1.0,50.0,95.0,9621.405250000002
687,94,809,single,9.0,821.4371000000001,52.74040000000001,1.0,50.0,95.0,9621.405250000002
688,94,746,single,9.0,821.4371000000001,72.07600000000001,1.0,50.0,95.0,9621.405250000002
689,94,987,single,9.0,821.4371000000001,73.3783,1.0,50.0,95.0,9621.405250000002
690,94,886,single,9.0,821.4371000000001,92.3224,1.0,50.0,95.0,9621.405250000002
691,94,249,single,9.0,821.4371000000001,94.46329999999999,1.0,50.0,95.0,9621.405250000002
692,95,272,single,8.0,805.3503000000001,112.7718,12.0,50.0,97.0,9648.516510000001
693,95,1407,single,8.0,805.3503000000001,19.9135,12.0,50.0,97.0,9648.516510000001
694,95,1132,single,8.0,805.3503000000001,46.5985,12.0,50.0,97.0,9648.516510000001
695,95,1021,single,8.0,805.3503000000001,79.0925,12.0,50.0,97.0,9648.516510000001
696,95,547,single,8.0,805.3503000000001,82.78150000000001,12.0,50.0,97.0,9648.516510000001
697,95,802,single,8.0,805.3503000000001,93.61270000000002,12.0,50.0,97.0,9648.516510000001
698,96,152,single,7.0,799.2778500000001,112.36529999999999,8.0,50.0,95.0,9595.07823
699,96,1410,single,7.0,799.2778500000001,19.9105,8.0,50.0,95.0,9595.07823
700,96,1478,single,7.0,799.2778500000001,27.7235,8.0,50.0,95.0,9595.07823
701,96,840,single,7.0,799.2778500000001,60.438689999999994,8.0,50.0,95.0,9595.07823
702,96,1152,single,7.0,799.2778500000001,99.2019,8.0,50.0,95.0,9595.07823
703,97,153,single,7.0,797.3171400000001,112.279,3.0,51.0,94.0,9620.74865
704,97,1355,single,7.0,797.3171400000001,12.5839,3.0,51.0,94.0,9620.74865
705,97,1257,single,7.0,797.3171400000001,49.9243,3.0,51.0,94.0,9620.74865
706,97,400,single,7.0,797.3171400000001,84.66780000000001,3.0,51.0,94.0,9620.74865
707,97,56,single,7.0,797.3171400000001,97.2976,3.0,51.0,94.0,9620.74865
708,98,273,single,7.0,799.05293,112.7151,10.0,50.0,94.0,9629.00109
709,98,1503,single,7.0,799.05293,27.4491,10.0,50.0,94.0,9629.00109
710,98,527,single,7.0,799.05293,51.294200000000004,10.0,50.0,94.0,9629.00109
711,98,1095,single,7.0,799.05293,61.8822,10.0,50.0,94.0,9629.00109
712,98,680,single,7.0,799.05293,99.58010000000002,10.0,50.0,94.0,9629.00109
713,99,396,single,7.0,796.6854399999999,112.1518,10.0,50.0,94.0,9629.00109
714,99,1430,single,7.0,796.6854399999999,23.9433,10.0,50.0,94.0,9629.00109
715,99,1193,single,7.0,796.6854399999999,59.7784,10.0,50.0,94.0,9629.00109
716,99,875,single,7.0,796.6854399999999,61.95143,10.0,50.0,94.0,9629.00109
717,99,935,single,7.0,796.6854399999999,92.548,10.0,50.0,94.0,9629.00109
718,100,394,single,8.0,796.8749999999999,112.0621,1.0,50.0,95.0,9621.405250000002
719,100,1457,single,8.0,796.8749999999999,23.4272,1.0,50.0,95.0,9621.405250000002
720,100,1485,single,8.0,796.8749999999999,27.6251,1.0,50.0,95.0,9621.405250000002
721,100,1110,single,8.0,796.8749999999999,54.92275,1.0,50.0,95.0,9621.405250000002
722,100,797,single,8.0,796.8749999999999,77.9747,1.0,50.0,95.0,9621.405250000002
723,100,798,single,8.0,796.8749999999999,85.57234,1.0,50.0,95.0,9621.405250000002
724,101,395,single,7.0,792.7321400000001,112.06029999999998,4.0,50.0,97.0,9599.257169999999
725,101,299,single,7.0,792.7321400000001,149.47019999999998,4.0,50.0,97.0,9599.257169999999
726,101,12,single,7.0,792.7321400000001,240.4057,4.0,50.0,97.0,9599.257169999999
727,101,1353,single,7.0,792.7321400000001,12.5776,4.0,50.0,97.0,9599.257169999999
728,101,1432,single,7.0,792.7321400000001,23.9378,4.0,50.0,97.0,9599.257169999999
729,101,1300,single,7.0,792.7321400000001,53.2381,4.0,50.0,97.0,9599.257169999999
730,101,512,single,7.0,792.7321400000001,86.01830000000001,4.0,50.0,97.0,9599.257169999999
731,102,402,single,7.0,807.1261,111.9873,9.0,50.0,91.0,9642.42144
732,102,728,single,7.0,807.1261,150.0472,9.0,50.0,91.0,9642.42144
733,102,13,single,7.0,807.1261,240.2424,9.0,50.0,91.0,9642.42144
734,102,1380,single,7.0,807.1261,12.1951,9.0,50.0,91.0,9642.42144
735,102,1487,single,7.0,807.1261,27.6267,9.0,50.0,91.0,9642.42144
736,102,719,single,7.0,807.1261,49.3587,9.0,50.0,91.0,9642.42144
737,102,1051,single,7.0,807.1261,99.52080000000001,9.0,50.0,91.0,9642.42144
738,103,403,single,7.0,795.86263,111.9442,14.0,50.0,90.0,9622.90932
739,103,1377,single,7.0,795.86263,12.2107,14.0,50.0,90.0,9622.90932
740,103,1480,single,7.0,795.86263,27.715999999999998,14.0,50.0,90.0,9622.90932
741,103,1304,single,7.0,795.86263,57.49647,14.0,50.0,90.0,9622.90932
742,103,742,single,7.0,795.86263,91.18451,14.0,50.0,90.0,9622.90932
743,104,397,single,7.0,796.03313,111.8809,16.0,50.0,95.0,9579.150270000002
744,104,1481,single,7.0,796.03313,27.7197,16.0,50.0,95.0,9579.150270000002
745,104,571,single,7.0,796.03313,47.7026,16.0,50.0,95.0,9579.150270000002
746,104,945,single,7.0,796.03313,57.09097,16.0,50.0,95.0,9579.150270000002
747,104,926,single,7.0,796.03313,93.1794,16.0,50.0,95.0,9579.150270000002
748,105,418,single,8.0,797.4791400000001,111.6915,11.0,50.0,94.0,9564.896490000001
749,105,1439,single,8.0,797.4791400000001,23.6555,11.0,50.0,94.0,9564.896490000001
750,105,1220,single,8.0,797.4791400000001,55.118640000000006,11.0,50.0,94.0,9564.896490000001
751,105,911,single,8.0,797.4791400000001,81.63197,11.0,50.0,94.0,9564.896490000001
752,105,1237,single,8.0,797.4791400000001,83.0432,11.0,50.0,94.0,9564.896490000001
753,105,916,single,8.0,797.4791400000001,85.8966,11.0,50.0,94.0,9564.896490000001
754,106,449,single,7.0,808.7079000000001,111.65169999999999,3.0,51.0,94.0,9620.74865
755,106,1345,single,7.0,808.7079000000001,12.9169,3.0,51.0,94.0,9620.74865
756,106,1461,single,7.0,808.7079000000001,27.9792,3.0,51.0,94.0,9620.74865
757,106,627,single,7.0,808.7079000000001,56.1604,3.0,51.0,94.0,9620.74865
758,106,736,single,7.0,808.7079000000001,77.2863,3.0,51.0,94.0,9620.74865
759,107,250,single,10.0,799.9374000000003,111.6238,8.0,50.0,95.0,9595.07823
760,107,937,single,10.0,799.9374000000003,148.7713,8.0,50.0,95.0,9595.07823
761,107,1408,single,10.0,799.9374000000003,19.8935,8.0,50.0,95.0,9595.07823
762,107,1306,single,10.0,799.9374000000003,49.5367,8.0,50.0,95.0,9595.07823
763,107,1279,single,10.0,799.9374000000003,65.2912,8.0,50.0,95.0,9595.07823
764,107,1255,single,10.0,799.9374000000003,66.4616,8.0,50.0,95.0,9595.07823
765,107,185,single,10.0,799.9374000000003,91.07990000000001,8.0,50.0,95.0,9595.07823
766,107,1087,single,10.0,799.9374000000003,92.122,8.0,50.0,95.0,9595.07823
767,108,983,single,7.0,793.2240999999999,111.61069999999998,6.0,51.0,94.0,9574.65462
768,108,1409,single,7.0,793.2240999999999,19.8945,6.0,51.0,94.0,9574.65462
769,108,1209,single,7.0,793.2240999999999,49.6001,6.0,51.0,94.0,9574.65462
770,108,715,single,7.0,793.2240999999999,73.1957,6.0,51.0,94.0,9574.65462
771,108,1009,single,7.0,793.2240999999999,94.1201,6.0,51.0,94.0,9574.65462
772,109,419,single,9.0,798.3828,111.6081,13.0,51.0,91.0,9592.46304
773,109,298,single,9.0,798.3828,149.4393,13.0,51.0,91.0,9592.46304
774,109,1441,single,9.0,798.3828,23.6399,13.0,51.0,91.0,9592.46304
775,109,1211,single,9.0,798.3828,55.32687,13.0,51.0,91.0,9592.46304
776,109,618,single,9.0,798.3828,72.56219999999999,13.0,51.0,91.0,9592.46304
777,109,1006,single,9.0,798.3828,76.35104,13.0,51.0,91.0,9592.46304
778,109,586,single,9.0,798.3828,76.4237,13.0,51.0,91.0,9592.46304
779,110,251,single,8.0,797.7815999999999,111.6033,12.0,50.0,97.0,9648.516510000001
780,110,1458,single,8.0,797.7815999999999,23.4386,12.0,50.0,97.0,9648.516510000001
781,110,1464,single,8.0,797.7815999999999,27.9834,12.0,50.0,97.0,9648.516510000001
782,110,1175,single,8.0,797.7815999999999,57.8488,12.0,50.0,97.0,9648.516510000001
783,110,984,single,8.0,797.7815999999999,86.0599,12.0,50.0,97.0,9648.516510000001
784,110,1066,single,8.0,797.7815999999999,89.08778,12.0,50.0,97.0,9648.516510000001
785,111,883,single,10.0,798.1531,111.2986,5.0,51.0,95.0,9617.70858
786,111,1016,single,10.0,798.1531,148.35240000000002,5.0,51.0,95.0,9617.70858
787,111,1114,single,10.0,798.1531,17.2101,5.0,51.0,95.0,9617.70858
788,111,1070,single,10.0,798.1531,54.992979999999996,5.0,51.0,95.0,9617.70858
789,111,946,single,10.0,798.1531,65.7054,5.0,51.0,95.0,9617.70858
790,111,1153,single,10.0,798.1531,77.6778,5.0,51.0,95.0,9617.70858
791,111,706,single,10.0,798.1531,88.51992999999999,5.0,51.0,95.0,9617.70858
792,111,1233,single,10.0,798.1531,93.27699999999999,5.0,51.0,95.0,9617.70858
793,112,448,single,7.0,803.7052999999999,111.4942,3.0,51.0,94.0,9620.74865
794,112,1017,single,7.0,803.7052999999999,148.30020000000002,3.0,51.0,94.0,9620.74865
795,112,1405,single,7.0,803.7052999999999,19.8996,3.0,51.0,94.0,9620.74865
796,112,667,single,7.0,803.7052999999999,44.1745,3.0,51.0,94.0,9620.74865
797,112,1302,single,7.0,803.7052999999999,49.6185,3.0,51.0,94.0,9620.74865
798,113,521,single,8.0,799.7113000000002,110.57300000000001,12.0,50.0,97.0,9648.516510000001
